"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"736","Data and #analytics leaders play a pivotal role in their companies' technology decision-making today — including th… https://t.co/KbInqAMp9m",FALSE,0,NA,2022-04-22 17:15:01,TRUE,NA,"1517552568666312706",NA,"<a href=""http://meetedgar.com"" rel=""nofollow"">MeetEdgar</a>","BlueConic",0,FALSE,FALSE,NA,NA
"737","Daily US Covid Deaths by County For MT   2022-04-19:  Latest Covid Insights by Our Analytics Team using USAFacts… https://t.co/QS0hxK1oz9",FALSE,1,NA,2022-04-22 17:14:02,TRUE,NA,"1517552322028597248",NA,"<a href=""http://www.suttersmillcapital.com"" rel=""nofollow"">smcapplication</a>","njoyflyfishing",1,FALSE,FALSE,NA,NA
"738","RT @Supriya23bh: Mr Praveen Chakravarty, Chairman of Congress’ Data Analytics dept speaks exclusively about what next in party &amp; how Congre…",FALSE,0,NA,2022-04-22 17:13:49,FALSE,NA,"1517552267280498690",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shreyan02199037",92,TRUE,FALSE,NA,NA
"739","@NPCI_NPCI @NPCI_NPCI why not for mba graduate in business analytics (data analytics)",FALSE,0,"NPCI_NPCI",2022-04-22 17:13:44,FALSE,"1517441614641512455","1517552244173856768","2979621200","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pnikam484",0,FALSE,FALSE,NA,NA
"740","RT @underdarkGIS: 📣 Good news: our movement data workshop will be run in hybrid mode! 👩‍💻👩‍💼 

So even if you cannot attend #Agile2022 in p…",FALSE,0,NA,2022-04-22 17:13:09,FALSE,NA,"1517552096224153601",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnahidBasiri",4,TRUE,FALSE,NA,NA
"741","RT @Lexiebrown: I didn’t forget the data and analytics nerds tried to convince us that midrange shots were bad 😂😂😂😂",FALSE,0,NA,2022-04-22 17:13:02,FALSE,NA,"1517552068675915777",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Patbacon__",63,TRUE,FALSE,NA,NA
"742","Excited to share our most recent publication - an overview of our data and analytics platform, NeuroBlu, and its co… https://t.co/tzHpuKtq7k",FALSE,1,NA,2022-04-22 17:13:00,TRUE,NA,"1517552061587628032",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","skollins1",0,FALSE,FALSE,NA,NA
"743","Converseon applies predictive analytics to conversation data https://t.co/yj1ilkRPmy #ASEA #ASEAinItaly",FALSE,0,NA,2022-04-22 17:12:36,FALSE,NA,"1517551958399270914",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","iKymmberly",0,FALSE,FALSE,NA,NA
"744","RT @Supriya23bh: Mr Praveen Chakravarty, Chairman of Congress’ Data Analytics dept speaks exclusively about what next in party &amp; how Congre…",FALSE,0,NA,2022-04-22 17:12:30,FALSE,NA,"1517551933568954370",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FullTosss",92,TRUE,FALSE,NA,NA
"745","Daily US Covid Deaths by County For MT   2022-04-19:  Latest Covid Insights by Our Analytics Team using USAFacts… https://t.co/wWB4yv0WjQ",FALSE,1,NA,2022-04-22 17:12:06,TRUE,NA,"1517551833509638144",NA,"<a href=""http://www.suttersmillcapital.com"" rel=""nofollow"">smcapplication</a>","njoyflyfishing",1,FALSE,FALSE,NA,NA
"746","RT @jessica_xls: For those in the UK 🇬🇧 or moving there soon, check out this thread for FREE Tech skills bootcamps ranging from Software De…",FALSE,0,NA,2022-04-22 17:11:30,FALSE,NA,"1517551681453670402",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AJ_Ayanbisi",108,TRUE,FALSE,NA,NA
"747","RT @njoyflyfishing: Daily US Covid Deaths by County For MO   2022-04-19:  Latest Covid Insights by Our Analytics Team using USAFacts #datav…",FALSE,0,NA,2022-04-22 17:11:21,FALSE,NA,"1517551646577987590",NA,"<a href=""https://script.google.com/"" rel=""nofollow"">PHDS bot mark 2</a>","PublicHealthBot",1,TRUE,FALSE,NA,NA
"748","#Infographic: Data Science Project Lifecycle!
via @ingliguori

#Data #DataScience #AI #Statistics #DataSets… https://t.co/TaDLFwf6FX",FALSE,0,NA,2022-04-22 17:11:05,TRUE,NA,"1517551575622893570",NA,"<a href=""https://app.socialpilot.co/"" rel=""nofollow"">SocialPilot.co</a>","EnFuseSolution",2,FALSE,FALSE,NA,NA
"749","RT @njoyflyfishing: Daily US Covid Deaths by County For MS   2022-04-19:  Latest Covid Insights by Our Analytics Team using USAFacts #datav…",FALSE,0,NA,2022-04-22 17:11:02,FALSE,NA,"1517551564168347651",NA,"<a href=""https://script.google.com/"" rel=""nofollow"">PHDS bot mark 2</a>","PublicHealthBot",1,TRUE,FALSE,NA,NA
"750","RT @thealinapenny: @JEREforlife Thank you so much!!! And absolutely. I actually got my start in a free Digital Marketing &amp; Data Analytics A…",FALSE,0,NA,2022-04-22 17:10:45,FALSE,NA,"1517551494404395010",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","missssmarz",38,TRUE,FALSE,NA,NA
"751","RT @njoyflyfishing: Daily US Covid Deaths by County For MN   2022-04-19:  Latest Covid Insights by Our Analytics Team using USAFacts #datav…",FALSE,0,NA,2022-04-22 17:10:44,FALSE,NA,"1517551491099369474",NA,"<a href=""https://script.google.com/"" rel=""nofollow"">PHDS bot mark 2</a>","PublicHealthBot",1,TRUE,FALSE,NA,NA
"752","RT @Supriya23bh: Mr Praveen Chakravarty, Chairman of Congress’ Data Analytics dept speaks exclusively about what next in party &amp; how Congre…",FALSE,0,NA,2022-04-22 17:10:29,FALSE,NA,"1517551426527916032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","varkeygeorge201",92,TRUE,FALSE,NA,NA
"753","7 Proven Ways to Deliver Exceptional Customer Experiences in Banking #Analytics #DataScience #AI #ML #RStats… https://t.co/iSNptCf2f5",FALSE,2,NA,2022-04-22 17:10:01,TRUE,NA,"1517551311079632896",NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">Dynamic Signal</a>","CDWGWAGov",1,FALSE,FALSE,NA,NA
"754","Sales-i continues BTCC sponsorship of Power Maxed Racing - https://t.co/vAWvwsNgY3
Sales-i, the sales enablement so… https://t.co/WYDMNVj4WM",FALSE,0,NA,2022-04-22 17:09:53,TRUE,NA,"1517551275361112064",NA,"<a href=""http://www.tyrepress.com"" rel=""nofollow"">TyrepressTwit</a>","Tyrepress",0,FALSE,FALSE,NA,NA
"755","RT @jmefromtheblock: I GOT THE JOB!! 🥳🙏🏼

On November 23rd I began my Google Data Analytics course. I completed and received my certificate…",FALSE,0,NA,2022-04-22 17:09:49,FALSE,NA,"1517551257140928512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aikomaylobo",86,TRUE,FALSE,NA,NA
"756","Daily US Covid Deaths by County For MO   2022-04-19:  Latest Covid Insights by Our Analytics Team using USAFacts… https://t.co/5k4LsYKvoh",FALSE,1,NA,2022-04-22 17:08:02,TRUE,NA,"1517550809935798272",NA,"<a href=""http://www.suttersmillcapital.com"" rel=""nofollow"">smcapplication</a>","njoyflyfishing",1,FALSE,FALSE,NA,NA
"757","Happy #EarthDay! At Hashmap, we’re pretty big fans of our planet. Recently on #HashmapOnTap we talked about sustain… https://t.co/1uuELA86cA",FALSE,1,NA,2022-04-22 17:08:02,TRUE,NA,"1517550809822777344",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","hashmapinc",0,FALSE,FALSE,NA,NA
"758","Keeping up with a large volume of data and data insights can be a challenge. That’s where cloud analytics comes in.… https://t.co/V9wAaZcFz6",FALSE,0,NA,2022-04-22 17:07:59,TRUE,NA,"1517550798707871752",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","PanoramaERP",0,FALSE,FALSE,NA,NA
"759","We love shining the spotlight on our customers! Join us for a conversation with Ronald Steelman, Global Director of… https://t.co/W8yw551TfO",FALSE,0,NA,2022-04-22 17:07:20,TRUE,NA,"1517550634068852736",NA,"<a href=""http://smarp.com"" rel=""nofollow"">Smarp.</a>","jonathp",0,FALSE,FALSE,NA,NA
"760","How #BigData #Analytics is being used by businesses to make better decisions?

#Infographic by @datameer
Via… https://t.co/dBhYXnnGOo",FALSE,4,NA,2022-04-22 17:06:27,TRUE,NA,"1517550410277470208",NA,"<a href=""https://app.socialpilot.co/"" rel=""nofollow"">SocialPilot.co</a>","Calsoft_Data",1,FALSE,FALSE,NA,NA
"761","RT @infowaropcenter: Top story: @antgrasso: 'To harness the most from Artificial Intelligence (AI), you need data governance and advanced a…",FALSE,0,NA,2022-04-22 17:06:12,FALSE,NA,"1517550349334241286",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NancybyNastya",2,TRUE,FALSE,NA,NA
"762","How can #data analytics help businesses exceed sustainability targets? @juliekae explores with @techradar… https://t.co/UTMocoOXso",FALSE,0,NA,2022-04-22 17:06:02,TRUE,NA,"1517550308595060736",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","Qlik_UK",0,FALSE,FALSE,NA,NA
"763","Apply now to work for T-Mobile Careers as Senior Reporting &amp; Analytics Manager  (Multiple Positions)! (… https://t.co/DMWhr1kH7W",FALSE,0,NA,2022-04-22 17:05:51,TRUE,NA,"1517550262172459009",NA,"<a href=""http://workfor.us/jobboard"" rel=""nofollow"">Work For Us</a>","richardmuseums",0,FALSE,FALSE,NA,NA
"764","RT @jmefromtheblock: I GOT THE JOB!! 🥳🙏🏼

On November 23rd I began my Google Data Analytics course. I completed and received my certificate…",FALSE,0,NA,2022-04-22 17:04:52,FALSE,NA,"1517550013039140864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Simmie_kafaru",86,TRUE,FALSE,NA,NA
"765","Daily US Covid Deaths by County For MS   2022-04-19:  Latest Covid Insights by Our Analytics Team using USAFacts… https://t.co/qpt1U5AScg",FALSE,1,NA,2022-04-22 17:04:29,TRUE,NA,"1517549916221968384",NA,"<a href=""http://www.suttersmillcapital.com"" rel=""nofollow"">smcapplication</a>","njoyflyfishing",1,FALSE,FALSE,NA,NA
"766","RT @rss: RSS's latest release saw a significant analytics upgrade. You can now view top listener locations &amp; export data as CSV files - per…",FALSE,0,NA,2022-04-22 17:04:19,FALSE,NA,"1517549873654079494",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AshleyisFamous",1,TRUE,FALSE,NA,NA
"767","SQL for Data Analytics: Perform fast and efficient data analysis with the power of SQL https://t.co/ESVPm5IW7h… https://t.co/OuAgB1UOXb",FALSE,2,NA,2022-04-22 17:04:16,TRUE,NA,"1517549860043599872",NA,"<a href=""https://twitter.com/pythonbot_"" rel=""nofollow"">Postmatico</a>","Datascience__",1,FALSE,FALSE,NA,NA
"768","At Pratiti, we integrate a #machinelearning model into an existing production environment to make practical busines… https://t.co/wKylJ4CGtk",FALSE,0,NA,2022-04-22 17:03:43,TRUE,NA,"1517549722478817281",NA,"<a href=""https://app.socialpilot.co/"" rel=""nofollow"">SocialPilot.co</a>","pratititech",0,FALSE,FALSE,NA,NA
"769","RT @JoshuaMBlank: Data Analytics Internship for @AbbottCampaign: https://t.co/l94hNInBVn #tx2022 #internship #internships",FALSE,0,NA,2022-04-22 17:03:42,FALSE,NA,"1517549719920250882",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","TxPolProject",1,TRUE,FALSE,NA,NA
"770","Data Analytics Internship for @AbbottCampaign: https://t.co/l94hNInBVn #tx2022 #internship #internships",FALSE,0,NA,2022-04-22 17:03:14,FALSE,NA,"1517549601506660352",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","JoshuaMBlank",1,FALSE,FALSE,NA,NA
"771","RT @_Dee_jat: Bagged @udacity Nanodegree because that’s how stars do 👍

I learnt how to 
-Clean up my data 
-Properly interpret a data set…",FALSE,0,NA,2022-04-22 17:03:12,FALSE,NA,"1517549594984468481",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iyin___",14,TRUE,FALSE,NA,NA
"772","RT @njoyflyfishing: Daily US Covid Deaths by County For MN   2022-04-19:  Latest Covid Insights by Our Analytics Team using USAFacts #datav…",FALSE,0,NA,2022-04-22 17:02:46,FALSE,NA,"1517549486268108801",NA,"<a href=""https://script.google.com/"" rel=""nofollow"">PHDS bot mark 2</a>","PublicHealthBot",1,TRUE,FALSE,NA,NA
"773","Daily US Covid Deaths by County For MN   2022-04-19:  Latest Covid Insights by Our Analytics Team using USAFacts… https://t.co/mBTz7ffoKB",FALSE,1,NA,2022-04-22 17:02:37,TRUE,NA,"1517549448431169539",NA,"<a href=""http://www.suttersmillcapital.com"" rel=""nofollow"">smcapplication</a>","njoyflyfishing",1,FALSE,FALSE,NA,NA
"774","RT @njoyflyfishing: Daily US Covid Deaths by County For MI   2022-04-19:  Latest Covid Insights by Our Analytics Team using USAFacts #datav…",FALSE,0,NA,2022-04-22 17:01:57,FALSE,NA,"1517549277089873923",NA,"<a href=""https://script.google.com/"" rel=""nofollow"">PHDS bot mark 2</a>","PublicHealthBot",1,TRUE,FALSE,NA,NA
"775","Ready to have data at your fingertips? #Cloudnative allows data analytics to help businesses scale performance &amp; ef… https://t.co/9oW3sF5tdF",FALSE,0,NA,2022-04-22 17:01:40,TRUE,NA,"1517549208231981057",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Prosimo_io",0,FALSE,FALSE,NA,NA
"776","RT @njoyflyfishing: Daily US Covid Deaths by County For MA   2022-04-19:  Latest Covid Insights by Our Analytics Team using USAFacts #datav…",FALSE,0,NA,2022-04-22 17:01:39,FALSE,NA,"1517549204062756869",NA,"<a href=""https://script.google.com/"" rel=""nofollow"">PHDS bot mark 2</a>","PublicHealthBot",1,TRUE,FALSE,NA,NA
"777","A late 2020 @Gartner_inc survey showed that nearly 70% of companies accelerated their digital road maps during the… https://t.co/KnEs8WFqrD",FALSE,0,NA,2022-04-22 17:01:29,TRUE,NA,"1517549163398971392",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","mcgarvey_lisa",0,FALSE,FALSE,NA,NA
"778","VA Creating New Data Product To Help Bridge Care Gaps

https://t.co/gt9CWwxXGq",FALSE,0,NA,2022-04-22 17:01:06,FALSE,NA,"1517549065256513537",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","Nextgov",0,FALSE,FALSE,NA,NA
"779","RT @jmefromtheblock: I GOT THE JOB!! 🥳🙏🏼

On November 23rd I began my Google Data Analytics course. I completed and received my certificate…",FALSE,0,NA,2022-04-22 17:01:01,FALSE,NA,"1517549044893159424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DeTooReal",86,TRUE,FALSE,NA,NA
"780","Dr. Lindsey Saul tells all about her 1st-of-its-kind federal role driving a modern, #technology-centered transition… https://t.co/88JjuWkggw",FALSE,0,NA,2022-04-22 17:01:00,TRUE,NA,"1517549039511814149",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PerformanceGov",0,FALSE,FALSE,NA,NA
"781","RT @njoyflyfishing: Daily US Covid Deaths by County For MA   2022-04-19:  Latest Covid Insights by Our Analytics Team using USAFacts #datav…",FALSE,0,NA,2022-04-22 17:00:45,FALSE,NA,"1517548976874139650",NA,"<a href=""https://script.google.com/"" rel=""nofollow"">PHDS bot mark 2</a>","PublicHealthBot",1,TRUE,FALSE,NA,NA
"782","RT @Khulood_Almani: What are #Data Lakes Myths➡️How Can #Businesses Create Value With #Analytics?

v/@iscoopbiz 
#AI #DataScience #Analytic…",FALSE,0,NA,2022-04-22 17:00:42,FALSE,NA,"1517548964039569410",NA,"<a href=""https://www.example.com"" rel=""nofollow"">autoretweetbotv1</a>","Madhvendrax",136,TRUE,FALSE,NA,NA
"783","RT @NICMeity: DG, NIC talked about NIC's Centre of Excellence in Data Analytics &amp; data driven solutions by NIC, such as Open Gov Data platf…",FALSE,0,NA,2022-04-22 17:00:38,FALSE,NA,"1517548949401264129",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KGPragasam1",2,TRUE,FALSE,NA,NA
"784","RT @Khulood_Almani: What are #Data Lakes Myths➡️How Can #Businesses Create Value With #Analytics?

v/@iscoopbiz 
#AI #DataScience #Analytic…",FALSE,0,NA,2022-04-22 17:00:34,FALSE,NA,"1517548930468306945",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Khulood_Almani",136,TRUE,FALSE,NA,NA
"785","Daily US Covid Deaths by County For MN   2022-04-19:  Latest Covid Insights by Our Analytics Team using USAFacts… https://t.co/6oqlCQUTuk",FALSE,1,NA,2022-04-22 17:00:30,TRUE,NA,"1517548913598685185",NA,"<a href=""http://www.suttersmillcapital.com"" rel=""nofollow"">smcapplication</a>","njoyflyfishing",1,FALSE,FALSE,NA,NA
"786","Becker Logistics has the latest technology to keep you up to date on all of your analytics and data.

Learn more by… https://t.co/uigTBPwKEh",FALSE,0,NA,2022-04-22 17:00:17,TRUE,NA,"1517548859291234304",NA,"<a href=""https://app.sendible.com"" rel=""nofollow"">Sendible</a>","BeckerLogistics",0,FALSE,FALSE,NA,NA
"787","RT @Khulood_Almani: 🤖What is #MachineLearning?

V/@BBNTimes_en

#ML #AI #DataScience #BigData #Analytics #digital #Data #Tech #Python #Tens…",FALSE,0,NA,2022-04-22 17:00:17,FALSE,NA,"1517548857915289601",NA,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">MyPersonal_app</a>","iChiragChhillar",186,TRUE,FALSE,NA,NA
"788","RT @jessica_xls: For those in the UK 🇬🇧 or moving there soon, check out this thread for FREE Tech skills bootcamps ranging from Software De…",FALSE,0,NA,2022-04-22 17:00:14,FALSE,NA,"1517548846993354752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ThaMVP",108,TRUE,FALSE,NA,NA
"789","On April 10th, I sent Edition #168 of Cubic Analytics to share my analysis on volatility.

I cited a bunch of great… https://t.co/rheGNXKWyW",FALSE,3,NA,2022-04-22 17:00:11,TRUE,NA,"1517548836352319491",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CalebFranzen",0,FALSE,FALSE,NA,NA
"790","RT @ViAnalytics: With its ability to collect data and analyze huge amounts of data, and its capacity to predict future trends and automate…",FALSE,0,NA,2022-04-22 17:00:06,FALSE,NA,"1517548815112359937",NA,"<a href=""https://offsightdigital.com"" rel=""nofollow"">digitaloffsightbot</a>","TloDroid",1,TRUE,FALSE,NA,NA
"791","1. Data teams spend a lot of their time working on low-value datasets.

2. Most datasets are underutilized, meaning… https://t.co/ucJrUqfHqM",FALSE,0,"v_vashishta",2022-04-22 17:00:05,TRUE,"1517548807491231744","1517548810339192832","191029020","<a href=""https://typefully.com/"" rel=""nofollow"">Typefully</a>","v_vashishta",0,FALSE,FALSE,NA,NA
"792","RT @antgrasso: To harness the most from Artificial Intelligence (AI), you need data governance and advanced analytics to foster an intellig…",FALSE,0,NA,2022-04-22 17:00:00,FALSE,NA,"1517548789632012288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AzurFlorian",67,TRUE,FALSE,NA,NA
"793","In this white paper, EXL Health thought leaders discuss the current state of care management and how next-generatio… https://t.co/3Jw0UW7r8N",FALSE,0,NA,2022-04-22 17:00:00,TRUE,NA,"1517548788012957698",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","exl_service",2,FALSE,FALSE,NA,NA
"794","RT @Khulood_Almani: What are the #Smart Buildings &amp; #IoT Trends?

v/@iscoopbiz
 
#Smartcities #Data #Analytics #digital #5G #DataScience #B…",FALSE,0,NA,2022-04-22 16:59:47,FALSE,NA,"1517548735491977216",NA,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">RetweetCodersWomen</a>","BotFemale",125,TRUE,FALSE,NA,NA
"795","RT @Khulood_Almani: What are the #Smart Buildings &amp; #IoT Trends?

v/@iscoopbiz
 
#Smartcities #Data #Analytics #digital #5G #DataScience #B…",FALSE,0,NA,2022-04-22 16:59:24,FALSE,NA,"1517548638951649286",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Khulood_Almani",125,TRUE,FALSE,NA,NA
"796","Predictive platforms can help you with various things, from anticipating customer behavior to identifying CX issues… https://t.co/gRYdmLKFRg",FALSE,0,NA,2022-04-22 16:59:09,TRUE,NA,"1517548574556491782",NA,"<a href=""https://netsocialapp.com"" rel=""nofollow"">NetSocialApp</a>","haleymarketing",0,FALSE,FALSE,NA,NA
"797","RT @Khulood_Almani: 🤖What is #MachineLearning?

V/@BBNTimes_en

#ML #AI #DataScience #BigData #Analytics #digital #Data #Tech #Python #Tens…",FALSE,0,NA,2022-04-22 16:59:02,FALSE,NA,"1517548544302927876",NA,"<a href=""https://www.example.com"" rel=""nofollow"">autoretweetbotv1</a>","Madhvendrax",186,TRUE,FALSE,NA,NA
"798","RT @Khulood_Almani: 🤖What is #MachineLearning?

V/@BBNTimes_en

#ML #AI #DataScience #BigData #Analytics #digital #Data #Tech #Python #Tens…",FALSE,0,NA,2022-04-22 16:59:00,FALSE,NA,"1517548536765861894",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Khulood_Almani",186,TRUE,FALSE,NA,NA
"799","Another insightful interview with Rob Anson, CEO of @fobi_inc 

-Investor Relations Platform utilizing the wallet p… https://t.co/LhaOsQJdrN",FALSE,2,NA,2022-04-22 16:58:55,TRUE,NA,"1517548515177598976",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","StockFamGroup",1,FALSE,FALSE,NA,NA
"800","Under the misleading headline: ""APS Produces Victorious Election Results with Science,"" you find: ""APS’s team was c… https://t.co/AWdfFOsBY2",FALSE,1,"twistopherrobin",2022-04-22 16:58:41,TRUE,"1517548046359441409","1517548456893632516","2327404376","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","twistopherrobin",1,FALSE,FALSE,NA,NA
"801","I’ve been taking data analytics courses and doing research into the field. I still was a little unsure of going thi… https://t.co/pNIdZDI0hK",FALSE,2,NA,2022-04-22 16:58:28,TRUE,NA,"1517548404510916609",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bri_Mija",0,FALSE,FALSE,NA,NA
"802","RT @gp_pulipaka: Free Book: #Mathematics for Machine Learning and AI. #BigData #Analytics #DataScience #IoT #IIoT #PyTorch #Python #RStats…",FALSE,0,NA,2022-04-22 16:58:02,FALSE,NA,"1517548293529681920",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","somelezez__",33,TRUE,FALSE,NA,NA
"803","RT @Khulood_Almani: Why #Synthetic #Data &amp; #Deepfakes are the #Future of #DataAnalytics?

https://t.co/2XNOnKBrm3

#BigData #DataScience #A…",FALSE,0,NA,2022-04-22 16:56:31,FALSE,NA,"1517547911688728579",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Khulood_Almani",129,TRUE,FALSE,NA,NA
"804","RT @jimericson: In just a few minutes we'll discuss advantages and disadvantages of migrating to #cloud from our new report at #BIWisdom. J…",FALSE,0,NA,2022-04-22 16:56:23,FALSE,NA,"1517547876272029696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","huck5",2,TRUE,FALSE,NA,NA
"805","2/ 🔎2023-24
➡️$SWEAT DAO: Governance and on-chain voting
➡️NFT marketplace to sell unique, individual activity
➡️… https://t.co/VeYvkZufiY",FALSE,0,"AlexandJacksun",2022-04-22 16:56:17,TRUE,"1517547851760508930","1517547854730088450","1456455124780527624","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlexandJacksun",0,FALSE,FALSE,NA,NA
"806","Daily US Covid Deaths by County For MI   2022-04-19:  Latest Covid Insights by Our Analytics Team using USAFacts… https://t.co/OG1w0DhNz7",FALSE,1,NA,2022-04-22 16:56:16,TRUE,NA,"1517547847905800192",NA,"<a href=""http://www.suttersmillcapital.com"" rel=""nofollow"">smcapplication</a>","njoyflyfishing",1,FALSE,FALSE,NA,NA
"807","Converseon applies predictive analytics to conversation data

https://t.co/Yfv0dOPE2e https://t.co/7DnbiWvXCZ",FALSE,0,NA,2022-04-22 16:56:10,FALSE,NA,"1517547824392675328",NA,"<a href=""https://publer.io"" rel=""nofollow"">Publer.io</a>","Im_AliMustafa",0,FALSE,FALSE,NA,NA
"808","Enterprises say big data analytics and AI are their top IT priorities for 2018 - SiliconANGLE #bigdata https://t.co/sxWKBsqIS3",FALSE,0,NA,2022-04-22 16:55:06,FALSE,NA,"1517547556405927937",NA,"<a href=""https://gotchastream.com/"" rel=""nofollow"">gotcha!Stream</a>","grjenkin",0,FALSE,FALSE,NA,NA
"809","CDW Achieves Application Development Specialization! #Analytics #DataScience #AI #ML #RStats #Python #coding… https://t.co/gknWM9nj1e",FALSE,0,NA,2022-04-22 16:54:18,TRUE,NA,"1517547356010389511",NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">Dynamic Signal</a>","CDWGWAGov",0,FALSE,FALSE,NA,NA
"810","Daily US Covid Deaths by County For MA   2022-04-19:  Latest Covid Insights by Our Analytics Team using USAFacts… https://t.co/BH7etu0BQQ",FALSE,1,NA,2022-04-22 16:54:02,TRUE,NA,"1517547287932678144",NA,"<a href=""http://www.suttersmillcapital.com"" rel=""nofollow"">smcapplication</a>","njoyflyfishing",1,FALSE,FALSE,NA,NA
"811","RT @UNStats: #SDG Analytics is now available and allows you to view Data availability, Global and regional trends, compare trends of one se…",FALSE,0,NA,2022-04-22 16:53:55,FALSE,NA,"1517547258203582467",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","whrogers",17,TRUE,FALSE,NA,NA
"812","RT @UNStats: #SDG Analytics is now available and allows you to view Data availability, Global and regional trends, compare trends of one se…",FALSE,0,NA,2022-04-22 16:53:55,FALSE,NA,"1517547257494614016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","edpater",17,TRUE,FALSE,NA,NA
"813","RT @cortnie_cdo: From the bottom of my heart I want to say a sincere THANK YOU to all of my #data and #analytics friends. Please read the a…",FALSE,0,NA,2022-04-22 16:53:43,FALSE,NA,"1517547206881988615",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ricardo_ik_ahau",4,TRUE,FALSE,NA,NA
"814","RT @njoyflyfishing: Daily US Covid Deaths by County For MD   2022-04-19:  Latest Covid Insights by Our Analytics Team using USAFacts #datav…",FALSE,0,NA,2022-04-22 16:53:20,FALSE,NA,"1517547109859442694",NA,"<a href=""https://script.google.com/"" rel=""nofollow"">PHDS bot mark 2</a>","PublicHealthBot",1,TRUE,FALSE,NA,NA
